Days_Since_Last_Purchase,Lifetime_Value,Average_Order_Value,Total_Purchases,Discount_Usage_Rate,Cart_Abandonment_Rate,Membership_Years,Returns_Rate,Login_Frequency,Age,Gender,Country,Signup_Quarter,Churn
330,436.43745267738996,199.52844492280823,91,76.576332104754,84.8752700565235,1.0576431293170685,20.261289146466698,3,26,Male,UK,Q2,1
263,510.04426965096684,16.165704590228387,6,9.148295792964712,0.9959741204303318,1.967177447184301,1.9966094632804632,7,58,Female,Canada,Q1,1
161,1506.6208540948921,54.76176336648873,34,51.38758347782336,93.7112493921472,0.3206762611869163,41.76086303043844,6,40,Other,UK,Q2,1
151,515.6247082873381,68.95835200042251,63,23.15829912889994,62.76198739827059,1.131347923792176,10.486949696928294,5,59,Other,Canada,Q4,0
85,168.15686536904323,85.83395908454357,9,18.121804361361725,32.18466352013203,3.9645113916481787,16.4154355178956,6,22,Female,USA,Q3,0
147,474.1424994080578,56.02885994110581,60,81.03032991233326,24.64779095767362,4.02198223457601,43.5023998303196,1,26,Other,UK,Q3,0
112,1826.3761749055043,48.66271896550938,49,13.503813668054743,0.9005664264475244,1.035424124438552,37.31330306661025,5,72,Other,Other,Q1,1
36,3002.561094159159,191.365230059325,97,46.86516369963852,23.547141701087714,1.6795692255334478,10.951918082102925,4,67,Other,Other,Q4,0
285,2957.602272924158,184.5191045263984,51,93.8578239586033,13.77283015171411,0.6711920954687178,3.5949709328748023,9,27,Other,USA,Q2,1
188,2072.9119593541077,18.92857519059232,60,18.583205556534253,61.216622072314564,0.3708631514246119,35.78368884276698,9,66,Male,Canada,Q1,1
82,852.2328614539077,74.37447410492115,70,97.79934237382346,16.65455885938013,4.9608585722420475,19.535127534405465,6,75,Male,Canada,Q4,0
2,2012.9793121004975,86.97822519889726,37,99.4287985761059,52.86298375366193,3.277969756224196,38.30399995591106,9,27,Male,UK,Q1,0
303,1029.158248564956,55.412761586529236,31,55.561715468240294,59.01164223444708,2.710482545991594,22.26473861876052,7,31,Other,UK,Q3,1
197,1299.3822091059274,129.48585042775335,98,17.014274017715792,29.80416983469145,3.8274925020264976,17.30012064861382,2,53,Other,Other,Q4,0
11,268.00614067133205,131.6723418624058,41,31.610488794089562,3.5064949018718705,4.200385798438621,22.560270410619825,3,27,Male,Other,Q1,0
234,1171.2331482798181,171.59580338243344,62,42.44928326765351,3.72538806141961,4.033573840223638,37.427949283533835,4,73,Other,Canada,Q2,1
195,1935.264621434647,150.7651609931914,93,30.932422435822293,2.6347332193917605,0.08269724644938303,45.11101432701871,5,71,Male,Other,Q3,1
119,1829.3042278141004,113.08893212353156,58,28.063557987651578,73.91246671365462,0.9340394909524924,2.4883598294287768,8,79,Male,Canada,Q2,1
20,158.97094678653238,134.1814863084398,14,97.22297092163575,31.800970481429815,3.2745265105891552,26.205577061347757,4,67,Male,USA,Q1,0
261,1266.9797082502387,62.05786849317344,36,15.336482741574564,79.63001859676636,1.8787967390198146,1.64177145419388,4,54,Other,USA,Q4,1
293,125.73363153706023,122.68067609379796,36,73.33279087168623,43.17328238428492,4.912413255305535,23.420477251217935,4,58,Male,Other,Q3,1
256,1422.9891441422333,102.95317840248465,79,0.041028943917487126,45.29981008299638,3.3270239631912704,44.26414145484502,3,55,Female,UK,Q2,0
222,382.9843828864618,35.33544879011038,8,59.61826694023769,51.28826025095737,4.782744543646032,18.079513321015483,2,65,Male,Other,Q2,1
226,14164.0793265026,56.083412550764436,26,91.59430039540524,71.3031456375104,1.007232408228969,46.62252105403216,5,39,Male,Other,Q4,1
53,1311.4189447711524,65.42175563710134,36,28.793409409321903,27.350286582970707,4.3197851405751155,31.53042358253047,9,40,Female,Other,Q1,0
355,3647.313068004027,185.618817739986,48,18.55259752577192,12.15873495335269,1.6067615290761266,46.70776718965032,6,33,Other,UK,Q2,1
342,26011.888318950147,53.77346148331899,85,65.1679794878427,55.60573351914615,4.947824041189034,37.85833127062598,3,78,Male,Other,Q1,1
364,321.7893964813191,64.95634153573695,28,71.26014072983932,32.697762324273924,0.7884433603657365,5.171758332438115,4,28,Female,UK,Q1,1
280,2108.036799039764,80.17728471699213,68,68.80305189519814,44.24913136680374,2.5816990941916327,11.557568378133853,3,70,Other,Other,Q1,1
81,185.1439232528974,136.11112033882353,62,31.931688002137403,64.69467083373054,3.9642226691856095,19.70852272917531,4,64,Female,UK,Q4,0
202,1839.6774059425618,32.4652945697067,80,25.22024021593309,49.41257411412706,2.1632124030201796,8.505344100603802,3,68,Male,UK,Q1,0
158,15499.513257550814,191.24959037381745,86,95.59187999620443,62.02788171008429,2.3404203009382334,24.745580238833025,5,52,Female,UK,Q3,1
120,427.5944408882522,174.45853181800527,76,92.32995082699294,54.42000021136278,4.9317789775287055,23.56840778507453,6,65,Other,UK,Q4,1
59,290.34461064301576,119.67105387170054,80,45.731660989282034,73.97963719360992,2.1265407515057664,47.81295990136906,8,70,Male,UK,Q2,0
215,956.4596947444479,138.0671948107418,51,84.61938661543734,70.593661771162,3.020360502995318,21.686394144798886,2,37,Female,USA,Q4,1
128,23593.48590957959,13.165489536401038,42,45.2323477634296,53.41898918086192,0.2726983033757535,39.28134021439989,6,54,Other,Canada,Q2,0
224,3486.167868362533,74.39950731620524,29,42.43890180725104,67.89030208597069,4.2110504010513,47.09552724257399,4,79,Other,Canada,Q3,1
209,282.2033814809889,161.17544382567397,82,15.676294759929466,87.35596022726128,3.2408402448977176,43.849441548699275,5,58,Male,UK,Q1,1
115,9726.319822971573,24.72176502055332,10,42.64060564919728,43.22712877881686,2.0201005143140676,10.433381225579591,5,22,Male,Canada,Q1,1
209,91.59764039791642,63.63962850003684,39,53.7416938599807,41.276307274879365,0.08084769977259876,24.801494712677215,7,53,Male,UK,Q1,1
14,27033.677788008164,121.20639738351915,82,2.2504327428686466,76.42456208523801,2.9583441029675193,17.386989114796286,7,30,Male,Other,Q1,0
9,3962.6807014000406,58.71847526279895,1,44.41130051754064,58.2553837041994,0.06328914242081096,19.992934756860777,6,69,Female,USA,Q4,0
40,15449.565516330033,187.45581508745866,39,78.13562183952003,7.100678022258855,0.006018069545089544,18.040341312287563,5,34,Other,Other,Q3,0
237,92.60126823715464,34.90113985281517,21,68.00460563742699,89.21120156910814,3.0804928107467733,41.317960508750204,2,43,Male,Other,Q2,1
281,1413.9786485250843,161.50492800247793,65,63.5156988863935,3.0783102237640136,0.9450853366727713,22.60695275612237,0,69,Male,UK,Q4,0
359,897.0993465402081,106.51025146221757,15,90.95554284372025,74.8396356209743,0.9594377485904765,26.18471661223441,4,61,Male,Other,Q1,1
201,242.14356397603268,152.56284740579164,4,1.803200982523001,75.87941427043128,3.2663578291637183,49.12236785235373,4,79,Female,USA,Q1,1
246,156.95585219937314,69.03591237917502,60,55.70475861922341,95.31110852819305,0.2684859396968714,2.998963609575822,2,69,Other,Other,Q1,1
278,2346.3633271716694,107.75302443928737,61,78.73488484097071,5.4134408402320755,1.5670278073727817,24.39788198953744,5,74,Other,USA,Q2,1
235,2688.1205878024366,172.7987164474035,20,54.13353827012672,59.685686078449095,0.7471595107100953,38.7030853473058,8,76,Male,USA,Q2,1
4,7707.591799402242,98.70683883338984,10,32.389555258037916,42.784057062705294,2.900881848982669,7.558097909411327,5,37,Other,UK,Q4,0
154,515.3614092161557,78.34677376295123,87,13.625056509197787,33.0632954859542,3.308825773636979,30.576579730738697,7,56,Female,USA,Q3,1
29,886.7696781873968,111.86952338801986,34,88.75630718161914,9.031856029907303,3.6056792679952174,11.973238976723339,7,50,Other,Other,Q2,0
109,137.86984839786257,146.29892307690972,48,47.076239238760294,56.265411967130916,1.2761560845928273,43.370205661228376,6,47,Male,UK,Q4,1
98,11060.978221906493,94.27703564471553,33,87.81151969857014,47.90407256746136,0.44624875818292,16.354983270003963,6,33,Other,USA,Q2,0
215,1217.2166923242587,188.38662527703187,98,58.58521224331683,10.455445815102426,0.39341828470948914,16.45314084504548,5,24,Female,USA,Q4,0
293,3241.7959229595467,66.03970656804499,61,67.41921166150007,61.24895070970834,2.130757742253619,29.909693925894675,5,47,Female,Canada,Q1,1
75,3418.161437630536,100.33808517213288,10,80.426115437845,73.79531202529385,4.729222045313575,9.178145405995435,4,19,Other,UK,Q2,0
326,9785.536781884251,153.81625527487387,54,65.91555446001344,76.72783010536483,1.088645171235123,14.244431945153051,10,29,Other,Canada,Q1,1
146,315.1033874489527,140.93300719419406,84,39.80548406789377,90.53731882624274,1.2837080067077467,20.831592505970576,2,60,Male,USA,Q3,1
128,3122.4708313681695,174.09179995925967,65,51.363338392865096,40.94707418887772,0.5044440105292947,17.68189315700552,8,57,Male,Canada,Q1,1
341,1056.2571422441104,199.39374432941068,77,80.30455246758798,95.3072768622137,3.0278513694696514,26.24386090027912,2,18,Male,Other,Q3,1
42,25809.956298500798,91.10308247106701,1,37.36502963729842,86.5429405082686,3.399364369735874,29.982007203448312,4,75,Other,Other,Q2,0
356,313.7052125795474,31.11866715882925,5,38.81214567684971,29.650157102393905,3.2146560408038,28.33337268750823,7,20,Female,USA,Q3,1
41,6355.904622510983,15.779017353513915,80,9.569011605800116,15.928303734945848,4.305651215223906,32.70841559959661,3,25,Female,Canada,Q1,0
34,1854.7638620321989,148.1066121665566,15,91.45844352217478,43.53893961280134,2.432129175130359,15.387475830391011,6,43,Other,Canada,Q2,0
17,1714.3411922020287,176.062597548656,28,9.103631494544173,40.18987079559666,0.6722852038353222,6.321311357751402,10,57,Female,UK,Q4,0
165,1189.1940515737963,51.93539132943955,95,64.82091774485559,57.57193053312043,1.4470256535220631,38.040377071553856,5,28,Female,Other,Q2,1
153,8266.766617638046,40.10512706608213,23,41.31944788027977,58.3386232327748,3.312149867106759,42.5390191315341,4,78,Other,Other,Q4,0
76,1629.0911337105506,21.818967389881287,17,40.561939025544234,74.99869843799752,3.0656098687077993,12.850311611121612,4,38,Female,UK,Q1,0
87,111.42781618946857,166.31355512626922,98,67.95518365726839,50.98899482056102,2.655015648714812,20.354597807900987,7,22,Other,Other,Q2,0
117,6831.198090508888,69.16256857959102,13,6.709373262987873,10.482264094076555,3.414822093443436,24.928460848177764,4,57,Male,Canada,Q4,0
362,5189.033566866621,86.32240962435753,14,59.37057829514346,85.8291335553106,3.1869542518664966,26.66634213764682,1,43,Female,Canada,Q1,1
342,2645.7411852896234,105.52253640582634,11,77.20317859723548,30.976458318518706,4.406624447324758,32.974508554382595,4,38,Other,Other,Q3,0
27,201.8025119128942,169.49611449981464,28,82.82127578865942,97.1297460306592,2.930081887391483,2.0801616677660673,2,26,Female,UK,Q4,0
313,254.76128250706662,133.65831209668215,42,17.05303893937753,11.786010867977016,3.8930067935027823,36.07385413670085,12,34,Female,USA,Q3,1
287,65.61705665551014,126.86227967298414,96,89.74190500781737,95.82511722325032,1.2435357798323392,3.0985503489705133,4,54,Male,USA,Q2,1
134,2187.456669418426,43.377698991623035,99,65.61460918474422,9.101180688251699,3.39091292294534,23.414428383643394,7,68,Other,USA,Q4,0
219,144.84681384536123,107.50607942486765,61,88.18548008206828,23.103613794705947,4.510970591913378,41.383556778459706,8,68,Male,USA,Q1,1
168,83.25212555333067,145.92239326394449,64,48.52807171101983,4.657994208654159,1.9286616394991662,22.560765663919813,6,19,Female,Canada,Q1,1
98,7424.077243291272,194.91956777579344,31,54.2033345097202,70.5113146638995,3.895520936693233,7.4544874384123885,8,68,Female,USA,Q3,1
268,3471.247598150138,48.26719875053692,81,91.90382770286712,85.02987365717918,3.6239465059771767,49.251692250297985,4,72,Female,Canada,Q1,1
237,665.3029512811831,11.813237082773062,73,89.99095433546718,43.40710818159804,0.2976309843591124,44.46427310371316,1,64,Other,Canada,Q2,1
309,896.8872210510918,24.307272383709254,10,44.8160873369002,92.85220750424297,2.9075415481203617,38.5656816612507,3,57,Male,USA,Q2,1
173,29.635817767897603,81.41196838457606,8,27.441263163568173,59.029907175559956,0.6509467460040119,20.57558014496052,4,45,Other,USA,Q3,1
190,4337.777410793211,165.90348307173755,21,39.31704345642642,63.00071354465232,4.836595861152956,9.19228634446489,4,73,Female,USA,Q4,0
122,387.96021793334467,11.356995535966558,77,38.77643285297497,84.54192017007699,4.057037513503281,47.070559070925064,5,44,Male,Other,Q1,1
46,1799.8098415130412,96.77881264830965,59,28.686687498279394,29.68002050518389,0.5486190062356006,26.61755632585695,6,57,Female,Other,Q2,0
64,26.236632134684655,72.55381691486497,50,26.857960433296657,35.42657213276258,0.6087599882383921,42.617773019374255,7,18,Male,UK,Q4,1
130,4752.148203884652,19.97152491894824,69,86.10629364797194,90.59519191946444,2.9723692745630945,17.10475028797129,7,63,Other,Canada,Q2,1
310,354.50868533839747,95.54489446779728,70,6.986192068466169,90.09634960387638,1.7244458708659165,16.76441585397353,2,28,Other,USA,Q2,1
363,139.20346005606052,58.40225439397658,30,67.76111820995942,97.64827762008709,0.1745292953655464,49.277024033701956,6,56,Other,Other,Q4,1
193,658.9169803008764,76.85811852593123,95,17.28200514564523,90.18383164416711,2.7082075391652656,26.091652424742488,6,35,Other,UK,Q4,1
307,448.2751298735097,144.06690790901567,17,34.45058933940632,12.73720360333609,1.9392254984292345,7.034771193037315,4,44,Other,Canada,Q1,0
181,5493.942602886258,109.09468694308374,75,6.154303413483686,82.37242861369873,0.5053824618587133,10.98373389973537,6,64,Male,Canada,Q3,1
292,583.7117699901153,33.683011508634536,20,26.997363685546205,40.9838478109594,4.009601961279913,24.097213969636037,8,27,Male,Canada,Q3,1
282,8466.949251306003,192.66876268049143,48,76.84210711172422,99.08013559459378,4.57538382639403,2.123545524420567,6,53,Female,Other,Q2,1
29,1799.4096604657752,130.8230454848503,73,88.50153245472586,47.22809643288011,3.78296967007065,23.126699268915026,2,38,Male,USA,Q3,0
149,4194.593993641497,155.515000875881,2,22.152715190236705,55.38360825022206,4.112111550081386,20.947042104006382,3,45,Female,USA,Q2,1
267,1093.0752359452138,25.050498501590454,37,46.354783925892185,52.97749152567985,1.082452836330587,38.966813265974345,9,18,Other,Canada,Q4,0
296,7391.518502194454,18.94109209740359,1,47.03240479372064,32.17370298582778,1.3178647545930051,17.74709822446209,6,31,Male,Canada,Q2,1
11,194.33121839449876,13.695129569935423,4,87.35753057597341,7.502208889291817,1.0426377014959387,49.12743807697997,8,37,Male,UK,Q1,0
164,1300.412351013041,45.87086527695445,54,76.27990528758055,89.56512304019185,3.82531715682782,9.038495965045158,3,69,Other,UK,Q2,1
113,605.071271880086,88.73759556651407,25,51.30772183680499,80.26758125262869,4.739585394672485,29.549334248406744,5,74,Other,Canada,Q2,1
187,8910.117602049459,187.80696534653634,3,67.07472004717734,13.952678055966928,3.5841860336695133,4.484964850412732,9,26,Other,UK,Q1,1
295,10389.506724597783,96.8413352604975,9,84.73550539093668,77.67682713500729,4.40733382439778,36.6931991996991,5,62,Female,Other,Q1,1
232,1097.3263276799341,65.1484700207806,86,0.9538954025544943,62.584666605061,3.1934954744158626,49.73768440309858,2,78,Female,Canada,Q3,0
227,158.0218553334625,116.76769816873603,87,40.28900310500486,40.91437879176223,1.9382995027939953,40.95693188758161,7,44,Male,UK,Q4,1
310,2081.087713488533,31.267569845609955,76,90.72431672770787,25.40211490955627,2.128808074651526,27.785177036015064,2,75,Other,Canada,Q4,1
98,90.29529883586423,125.80611929094681,74,74.03130308439513,85.97287835022325,0.37660716083702417,24.237067869984603,2,66,Male,USA,Q1,1
55,12571.83405392886,118.00207132279563,34,54.284137433407466,70.01882592940531,0.1572859762301304,41.751498063342346,6,73,Other,Other,Q4,0
111,539.2853806934522,160.47867634708484,43,52.964452703513345,54.773990946913685,3.477378020945387,46.79870423553621,5,69,Other,Canada,Q2,0
152,1047.4823006231773,197.47064620723458,74,34.777009760443775,60.95685338984641,2.192144460055903,49.46032628990465,7,21,Other,USA,Q4,0
246,394.87662971867667,57.665959626060996,94,52.052053364151455,9.106618208218098,2.7610753402731474,19.826961378224205,6,54,Other,Canada,Q1,1
69,283.5327452283505,106.83472565271452,22,65.53831994634533,47.39197609111919,2.7883062381120816,49.545873739725614,5,35,Other,USA,Q4,0
312,3314.085425529102,182.68442720061068,70,41.83630384287931,19.3700292785702,1.386879066666507,7.796312608691575,7,48,Female,UK,Q1,1
289,864.4340232722941,159.18607804033985,2,71.4153146392174,20.838367900882538,2.3794625541474534,12.67748879659546,5,66,Male,USA,Q3,1
250,1168.7894200098274,102.60719758915344,94,86.12322272603859,66.13039622868668,2.3538011083385113,4.45080623669481,5,70,Other,Other,Q1,1
36,243.26791848062408,189.62061342680778,66,15.468484818486116,91.1256151834288,1.942136106139285,13.586925824224084,9,56,Female,Other,Q2,0
239,3960.3545586200116,20.87497176819378,32,45.154702281742445,40.375661047834654,4.1033769170053525,38.39687758090056,7,27,Female,UK,Q2,0
148,4613.234896007626,186.88973774539096,16,40.80200912850811,20.774927301219037,2.2558200184379795,42.64621790892249,3,26,Other,Canada,Q2,1
227,801.5980275454135,19.596404552733244,76,68.74648040497281,64.87469372366542,3.0182226225299393,38.94463225512859,7,45,Other,Other,Q1,1
244,7345.794121084469,113.98790138179002,1,24.986746525792935,87.11870463503178,4.477600601904131,31.553288908384815,6,45,Female,UK,Q1,1
337,938.0598647485119,179.18378012020628,72,64.02509149522763,74.83188011224908,4.331168114294613,25.69832562613228,7,30,Other,Other,Q2,1
201,3532.048327660161,59.91697927664754,48,87.74892417314881,86.87572305365872,4.452111018895826,35.435214460682324,3,35,Female,UK,Q4,1
154,96.12107826930654,99.72721479958012,50,41.81315997936227,53.655467101079935,1.3500249823250698,19.54167746336109,4,29,Other,Other,Q1,1
73,1863.3780953274995,71.62248703602366,13,91.101569997922,75.1876244369191,0.17491244154031416,42.06541757498509,7,25,Female,UK,Q4,0
